GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1350510699	2023-10-22 20:03:26.148038	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-23	14:05:00	obsr1474585	S103562054	Traveling	P22	EBIRD	237	37.229		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334547397	2023-10-23 19:23:31.712579	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Saltern	L17645205	P	6.2495063	81.3825615	2022-02-05	06:25:00	obsr1001147	S102038197	Traveling	P22	EBIRD	128	2.370		7	1	G7824653	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1345551466	2022-10-22 00:22:17.292982	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-02-19	16:20:00	obsr1420361	S102971202	Traveling	P22	EBIRD	98	1.223		2	1	G7895154	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1350441597	2023-10-23 19:23:55.176486	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				8					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-23	06:05:00	obsr1368802	S103557008	Traveling	P22	EBIRD	615	77.688		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1758675047	2024-10-22 20:33:30.190872	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-22	05:20:00	obsr1961673	S141439471	Traveling	P22	EBIRD	137	20.882		3	0	G7919565	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334584142	2022-10-22 00:29:43.522869	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Saltern Bungalow	L17640432	P	6.2442417	81.3773055	2022-02-05	09:16:00	obsr580318	S102040277	Stationary	P21	EBIRD	24			1	1	G7824864	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1351908651	2023-10-23 19:23:58.124287	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Auto selected 6.28327, 81.41570	L17917697	P	6.2832720	81.4157000	2022-02-25	15:23:00	obsr1474585	S103677238	Traveling	P22	EBIRD	170	32.610		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334563870	2023-10-23 19:23:32.181413	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Saltern	L17645205	P	6.2495063	81.3825615	2022-02-05	06:25:00	obsr225081	S102039085	Traveling	P22	EBIRD	128	2.370		7	1	G7824653	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1335087249	2023-10-23 19:23:33.868697	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				10					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Kandiya Tank	L13500381	P	6.2627547	81.3053389	2022-02-05	11:51:00	obsr580318	S102081572	Traveling	P22	EBIRD	45	1.480		7	1	G7824943	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1335215960	2023-10-23 19:23:33.98021	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park - Block 01	L17018766	P	6.2814981	81.4125125	2022-02-05	15:54:00	obsr225081	S102092774	Traveling	P22	EBIRD	131	23.300		7	1	G7825338	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334719504	2023-10-23 19:23:33.379494	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park - Block 01	L17018766	P	6.2814981	81.4125125	2022-02-05	15:54:00	obsr580318	S102047778	Traveling	P22	EBIRD	131	23.300		7	1	G7825338	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1351964063	2022-10-25 09:11:28.369971	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Auto selected 6.28327, 81.41570	L17917697	P	6.2832720	81.4157000	2022-02-25	08:20:00	obsr1474585	S103682684	Traveling	P22	EBIRD	203	29.568		2	1		0	1	0		“””		
URN:CornellLabOfOrnithology:EBIRD:OBS1350213391	2023-10-23 19:23:54.588436	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-17	07:15:00	obsr765185	S103544586	Traveling	P22	EBIRD	60	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1339953371	2022-10-25 09:09:38.128295	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park Block 1	L17715046	P	6.2886526	81.4093994	2022-02-05	06:30:00	obsr1869727	S102468092	Historical	P62	EBIRD	660				0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2605044441	2024-11-11 06:01:19.858625	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				19					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-02-05	12:46:00	obsr333980	S202125203	Traveling	P22	EBIRD	53	2.450		7	1	G7825022	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1341185754	2023-10-22 02:59:29.001984	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-13	15:00:00	obsr765185	S102566953	Traveling	P22	EBIRD	150	3.000		4	1		0	1	0		Included walking along western shore of lake and owl twitch within 1 km of west/north end of lake with local observers		
URN:CornellLabOfOrnithology:EBIRD:OBS1352031399	2023-10-23 19:23:58.354662	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-25	15:24:00	obsr2300789	S103689337	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1350602753	2024-10-22 15:50:51.923124	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-23	06:35:00	obsr2300789	S103571382	Traveling	P22	EBIRD	607	60.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1339341249	2023-10-23 08:02:01.917239	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				9					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Lake	L15917274	H	6.2675680	81.3103445	2022-02-11	16:24:00	obsr1091489	S102420175	Traveling	P22	EBIRD	93	3.500		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334768939	2023-10-23 19:23:33.641855	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				10					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Kandiya Tank	L13500381	P	6.2627547	81.3053389	2022-02-05	11:51:00	obsr225081	S102052160	Traveling	P22	EBIRD	45	1.480		7	1	G7824943	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1352013838	2022-03-10 13:26:36.89227	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				35					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-25	16:26:00	obsr938584	S103687329	Traveling	P22	EBIRD	180	2.000		6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334625991	2023-10-23 19:23:32.785874	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				19					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-02-05	12:46:00	obsr225081	S102042478	Traveling	P22	EBIRD	53	2.450		7	1	G7825022	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1352633156	2024-10-22 20:33:30.013824	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-26	14:36:00	obsr1179219	S103737733	Traveling	P22	EBIRD	159	28.950		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1349635962	2024-10-22 20:33:19.247616	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-22	05:20:00	obsr1786051	S103490876	Traveling	P22	EBIRD	137	20.882		3	0	G7919565	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1335534047	2023-10-22 02:59:08.252418	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake and surrounding area	L12701069	P	6.2966209	81.2703078	2022-02-05	13:12:00	obsr1001147	S102114114	Traveling	P22	EBIRD	21	1.740		1	1	G7826018	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2605044797	2024-11-11 06:01:23.349016	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				10					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Kandiya Tank	L13500381	P	6.2627547	81.3053389	2022-02-05	11:51:00	obsr333980	S202125204	Traveling	P22	EBIRD	45	1.480		7	1	G7824943	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334700272	2023-10-23 19:23:32.899309	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park - Block 01	L17018766	P	6.2814981	81.4125125	2022-02-05	15:54:00	obsr1001147	S102046493	Traveling	P22	EBIRD	131	23.300		7	1	G7825338	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1348364548	2023-10-22 02:59:51.043132	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-02-21	17:42:00	obsr1420361	S103343215	Stationary	P21	EBIRD	53			2	1	G7912203	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334613785	2023-10-23 19:23:32.403899	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				19					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-02-05	12:46:00	obsr1001147	S102041475	Traveling	P22	EBIRD	53	2.450		7	1	G7825022	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1345564392	2022-02-19 08:01:34.91179	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				7					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Pannegamuwa Lake	L6959036	H	6.3092571	81.2350559	2022-02-19	13:43:00	obsr1420361	S102972674	Traveling	P22	EBIRD	9	0.209		2	1	G7895180	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1335099501	2023-10-22 02:59:06.069305	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake and surrounding area	L12701069	P	6.2966209	81.2703078	2022-02-05	13:12:00	obsr580318	S102081615	Traveling	P22	EBIRD	21	1.740		1	1	G7826018	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1339181007	2023-10-22 02:59:17.853795	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-11	07:13:00	obsr920183	S102411272	Traveling	P22	EBIRD	62	1.409		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1347044832	2023-10-23 19:23:51.300305	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-20	06:07:00	obsr1420361	S103175444	Traveling	P22	EBIRD	720	65.967		2	1	G7904191	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2605044392	2024-11-11 06:01:16.548362	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park - Block 01	L17018766	P	6.2814981	81.4125125	2022-02-05	15:54:00	obsr333980	S202125201	Traveling	P22	EBIRD	131	23.300		7	1	G7825338	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1345551437	2022-10-22 00:26:03.657338	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-02-19	16:20:00	obsr1283315	S102971201	Traveling	P22	EBIRD	98	1.223		2	1	G7895154	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1352431906	2023-10-23 19:23:58.785957	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-02-26	06:55:00	obsr2300789	S103723255	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1352444101	2023-10-22 03:00:01.115391	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-02-26	07:38:00	obsr1474585	S103724638	Traveling	P22	EBIRD	40	0.616		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334772485	2022-10-22 00:23:40.535014	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Saltern Bungalow	L17640432	P	6.2442417	81.3773055	2022-02-05	09:16:00	obsr225081	S102052163	Stationary	P21	EBIRD	24			1	1	G7824864	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1341770544	2023-10-23 19:23:38.170283	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				15					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-14	08:00:00	obsr765185	S102616201	Traveling	P22	EBIRD	240	1.600		1	1		0	1	0		Walking around south and west edge of lake		
URN:CornellLabOfOrnithology:EBIRD:OBS1365262287	2023-10-23 19:24:22.930036	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				15					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L18111746	P	6.2874868	81.2911892	2022-03-14	06:00:00	obsr350730	S104789908	Traveling	P22	EBIRD	165	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1366222700	2024-04-29 08:58:21.930407	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana lagoon	L18124263	P	6.2481685	81.3689454	2022-03-15	13:35:00	obsr446456	S104862719	Traveling	P22	EBIRD	15	0.200		1	1		0	1	0		Impressive numbers of migratory waders, mainly at the southern end but scattered along the shores elsewhere--Numbers are estimates, ONLY of those birds congregated at far s end of lagoon. Many waders along the shores n were not identified due to distant views		
URN:CornellLabOfOrnithology:EBIRD:OBS1366070604	2023-10-23 19:24:25.627082	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				12					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L18111746	P	6.2874868	81.2911892	2022-03-15	06:15:00	obsr350730	S104853506	Traveling	P22	EBIRD	165	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2589046385	2024-11-05 02:05:03.308684	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-20	06:00:00	obsr4693520	S201448824	Traveling	P22	EBIRD	480	15.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1369088055	2023-10-23 19:24:29.968894	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-18	06:58:00	obsr736325	S105103846	Traveling	P22	EBIRD	205	1.710		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1375859608	2022-10-22 00:30:03.625712	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-17	06:00:00	obsr1413906	S105676706	Traveling	P22	EBIRD	360	30.000		3	1	G8097072	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1378925576	2022-10-22 00:30:03.625712	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-17	06:00:00	obsr2788986	S105935957	Traveling	P22	EBIRD	360	30.000		3	1	G8097072	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1659359057	2023-10-23 19:31:05.001199	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-29	08:17:00	obsr1690816	S131254418	Historical	P62	EBIRD	540			4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1366215201	2024-04-29 08:58:21.930407	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-15	06:00:00	obsr446456	S104862289	Traveling	P22	EBIRD	210	20.000		3	1		0	1	0		Jeep safari, followed various roads from the south main entrance to a large wewa, perhaps Gonagala. Good water levels' good vegetation, lilies in flower. Elephants feeding in the wewa.--Asian Elephant 3--Ruddy Mongoose 6--Wild Boar 20+--Sambar Deer 2 - others heard, 2 separate areas of alarm calls (one Leopard seen by others - 35 vehicles present)--Chital 4--March Mugger 7		
URN:CornellLabOfOrnithology:EBIRD:OBS1374302099	2023-10-23 19:24:35.811187	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-25	14:55:00	obsr2300789	S105544751	Traveling	P22	EBIRD	224	35.000		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1361453333	2023-10-23 19:24:18.420077	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Wetland	L6959349	H	6.2336663	81.3581800	2022-03-09	17:35:00	obsr1976607	S104481899	Stationary	P21	EBIRD	36			3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1365449006	2023-10-23 19:24:24.376018	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L18111746	P	6.2874868	81.2911892	2022-03-14	10:00:00	obsr350730	S104801859	Traveling	P22	EBIRD	135	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1367619535	2023-10-23 19:24:28.226325	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Udawila Wewa, Southern Province, LK (6.258, 81.249)	L18143981	P	6.2577175	81.2488445	2022-03-10	14:26:00	obsr1976607	S104977503	Traveling	P22	EBIRD	56	1.400		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1659369513	2024-09-09 07:00:05.173254	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-03-30	08:11:00	obsr1690816	S131255255	Historical	P62	EBIRD	180			4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1375820968	2023-10-22 03:00:59.347992	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park Block 1	L18355379	P	6.3669721	81.4396971	2022-03-27	06:00:00	obsr502426	S105674189	Traveling	P22	EBIRD	540	20.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1375824631	2023-10-22 03:00:59.247579	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-03-26	16:04:00	obsr502426	S105673859	Traveling	P22	EBIRD	149	9.948		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1364476351	2023-10-23 19:24:22.105604	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				50					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-03-13	14:00:00	obsr350730	S104724945	Traveling	P22	EBIRD	240	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1375085179	2023-10-23 19:24:37.495331	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-26	16:49:00	obsr2300789	S105611487	Stationary	P21	EBIRD	172			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1361654619	2023-10-22 03:00:23.648889	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				14					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Southern Province, LK (6,393, 81,441)	L18061051	P	6.3934331	81.4413350	2022-03-06	06:21:00	obsr1314257	S104499316	Traveling	P22	EBIRD	290	6.820		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1374771650	2023-10-23 19:24:36.322069	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-26	05:46:00	obsr2300789	S105585714	Traveling	P22	EBIRD	247	39.300		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1365440618	2023-10-23 19:24:24.23101	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Lake	L15917274	H	6.2675680	81.3103445	2022-03-14	13:00:00	obsr350730	S104801341	Traveling	P22	EBIRD	210	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1365459040	2023-10-23 19:24:24.487472	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				25					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-03-14	17:00:00	obsr350730	S104802469	Traveling	P22	EBIRD	1	0.805		1	1		0	1	0				
