GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1375820978	2023-10-22 03:00:59.347992	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park Block 1	L18355379	P	6.3669721	81.4396971	2022-03-27	06:00:00	obsr502426	S105674189	Traveling	P22	EBIRD	540	20.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1378924521	2022-10-22 00:30:03.625712	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-17	06:00:00	obsr2788986	S105935957	Traveling	P22	EBIRD	360	30.000		3	1	G8097072	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1365428106	2023-10-23 19:24:24.23101	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Lake	L15917274	H	6.2675680	81.3103445	2022-03-14	13:00:00	obsr350730	S104801341	Traveling	P22	EBIRD	210	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1375841148	2023-10-23 19:24:38.208992	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-03-16	16:00:00	obsr1413906	S105675347	Traveling	P22	EBIRD	40	1.500		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1365263601	2023-10-23 19:24:22.930036	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				8					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L18111746	P	6.2874868	81.2911892	2022-03-14	06:00:00	obsr350730	S104789908	Traveling	P22	EBIRD	165	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1367619516	2023-10-23 19:24:28.226325	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Udawila Wewa, Southern Province, LK (6.258, 81.249)	L18143981	P	6.2577175	81.2488445	2022-03-10	14:26:00	obsr1976607	S104977503	Traveling	P22	EBIRD	56	1.400		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1364477509	2023-10-23 19:24:22.105604	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				15					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-03-13	14:00:00	obsr350730	S104724945	Traveling	P22	EBIRD	240	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1366853917	2023-10-23 19:24:26.989502	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Great Lake Villa, Weerawila Lake	L8254348	H	6.2943429	81.2376816	2022-03-16	09:05:00	obsr2906173	S104915175	Stationary	P21	EBIRD	18			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1366170385	2023-10-23 19:24:26.096921	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Great Lake Villa, Weerawila Lake	L8254348	H	6.2943429	81.2376816	2022-03-15	15:58:00	obsr2906173	S104859015	Stationary	P21	EBIRD	11			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1374302103	2023-10-23 19:24:35.811187	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-25	14:55:00	obsr2300789	S105544751	Traveling	P22	EBIRD	224	35.000		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1375085237	2023-10-23 19:24:37.495331	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				7					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-26	16:49:00	obsr2300789	S105611487	Stationary	P21	EBIRD	172			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1374771685	2023-10-23 19:24:36.322069	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-26	05:46:00	obsr2300789	S105585714	Traveling	P22	EBIRD	247	39.300		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1369264645	2023-10-23 19:24:30.206643	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-19	08:02:00	obsr941036	S105116050	Traveling	P22	EBIRD	36	2.440		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1361654614	2023-10-22 03:00:23.648889	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Southern Province, LK (6,393, 81,441)	L18061051	P	6.3934331	81.4413350	2022-03-06	06:21:00	obsr1314257	S104499316	Traveling	P22	EBIRD	290	6.820		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1659359048	2023-10-23 19:31:05.001199	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-29	08:17:00	obsr1690816	S131254418	Historical	P62	EBIRD	540			4	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2589046408	2024-11-05 02:05:03.308684	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-20	06:00:00	obsr4693520	S201448824	Traveling	P22	EBIRD	480	15.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1657648668	2023-10-23 19:31:01.701234	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-03-28	06:20:00	obsr1690816	S131095032	Historical	P62	EBIRD				4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1391666311	2022-10-22 00:29:02.95347	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-04-05	07:00:00	obsr676616	S107000018	Traveling	P22	EBIRD	240	15.000		4	1		0	1	0		Safari through Yala national park		
URN:CornellLabOfOrnithology:EBIRD:OBS1727371981	2024-10-22 15:53:36.837803	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-04-27	06:37:00	obsr3877752	S137871725	Traveling	P22	EBIRD	360	25.070		3	1	G8338313	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1436615646	2024-10-22 15:51:22.188463	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Thalgasmankada, Yala National Park.	L14504160	P	6.3984727	81.4817646	2022-04-14	06:04:00	obsr225465	S110750792	Traveling	P22	EBIRD	180	1.290		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1427026710	2024-10-22 15:51:20.764163	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Thalgasmankada, Yala National Park.	L14504160	P	6.3984727	81.4817646	2022-04-15	05:40:00	obsr225465	S109952886	Traveling	P22	EBIRD	369	7.620		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1436621213	2024-10-22 15:51:22.707272	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Thalgasmankada, Yala National Park .	L14504080	P	6.3985258	81.4821195	2022-04-12	10:44:00	obsr225465	S110751093	Traveling	P22	EBIRD	240	0.880		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1396013011	2023-10-23 19:25:09.776021	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Lake	L15917274	H	6.2675680	81.3103445	2022-04-18	15:32:00	obsr1091489	S107368073	Traveling	P22	EBIRD	115	3.110		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2418143283	2024-08-27 11:39:36.882522	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-04-15	16:19:00	obsr3410717	S192966055	Traveling	P22	EBIRD	180	10.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1436620693	2024-10-22 15:51:22.532364	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Thalgasmankada,Yala National Park	L14504408	P	6.3984777	81.4820563	2022-04-13	05:53:00	obsr225465	S110750946	Traveling	P22	EBIRD	296	11.510		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1380555579	2023-10-22 03:01:08.46322	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-04-02	17:36:00	obsr609647	S106069895	Stationary	P21	EBIRD	50			3	1	G8105840	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1397179218	2024-10-22 15:51:12.761921	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-04-19	15:45:00	obsr2300789	S107465851	Traveling	P22	EBIRD	147	20.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1850785558	2023-10-22 03:13:02.619013	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				8					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-04-03	15:56:00	obsr609647	S152238603	Traveling	P22	EBIRD	98	1.951		5	1	G8112545	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1453475001	2023-10-22 03:02:43.831522	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Wirawila	L1090189	H	6.2825812	81.2324381	2022-04-05	20:27:00	obsr676616	S112354471	Traveling	P22	EBIRD	120	1.500		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1422682890	2024-10-22 15:51:19.728376	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-04-27	06:37:00	obsr305111	S109587772	Traveling	P22	EBIRD	360	25.070		3	1	G8338313	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1422400482	2024-10-22 15:51:19.101509	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-04-27	06:37:00	obsr1083758	S109565521	Traveling	P22	EBIRD	360	25.070		3	1	G8338313	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1398976500	2024-10-22 15:51:13.114734	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-04-21	06:27:00	obsr2300789	S107614776	Traveling	P22	EBIRD	600	60.000		3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1427010834	2024-10-22 15:51:20.420063	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Thalgasmankada, Yala National Park.	L14504160	P	6.3984727	81.4817646	2022-04-17	05:27:00	obsr225465	S109951624	Traveling	P22	EBIRD	193	1.580		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1427024067	2024-10-22 15:51:20.592075	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Thalgasmankada,Yala National Park	L14504408	P	6.3984777	81.4820563	2022-04-16	05:31:00	obsr225465	S109952763	Traveling	P22	EBIRD	354	2.960		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1380555554	2023-10-22 03:01:08.319966	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-04-02	17:36:00	obsr906919	S106069893	Stationary	P21	EBIRD	50			3	1	G8105840	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1395775963	2023-10-22 03:01:39.480082	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Lake	L15917274	H	6.2675680	81.3103445	2022-04-18	06:34:00	obsr1091489	S107352322	Traveling	P22	EBIRD	70	1.340		2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1422552114	2024-10-22 15:51:19.281925	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-04-27	06:37:00	obsr829658	S109577054	Traveling	P22	EBIRD	360	25.070		3	1	G8338313	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1400690617	2022-10-22 00:21:46.861373	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-04-22	16:27:00	obsr2300789	S107757124	Traveling	P22	EBIRD	112	2.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1381594243	2023-10-22 03:01:10.788518	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				8					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-04-03	15:56:00	obsr906919	S106157087	Traveling	P22	EBIRD	98	1.951		5	1	G8112545	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1430011250	2023-10-22 03:02:28.496766	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Great Lake Villa, Weerawila Lake	L8254348	H	6.2943429	81.2376816	2022-05-15	17:39:00	obsr2906173	S110201404	Stationary	P21	EBIRD	17			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1650387525	2024-10-22 15:52:55.345076	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park	L18961000	P	6.3677920	81.5168890	2022-05-01	15:00:00	obsr3659822	S130419246	Traveling	P22	EBIRD	180	20.000		3	1	G9785912	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1650387571	2024-05-04 02:44:46.225615	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-05-01	12:00:00	obsr3659822	S130419252	Traveling	P22	EBIRD	30	0.300		1	1	G9785913	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1417756551	2024-05-03 15:40:10.480361	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-05-01	12:00:00	obsr1839073	S109173381	Traveling	P22	EBIRD	30	0.300		1	1	G9785913	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1442837367	2024-10-22 15:51:26.250049	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala Palatupana Entrance Area (6.278, 81.4)	L19280928	P	6.2783750	81.4001783	2022-05-26	16:20:00	obsr662880	S111312162	Traveling	P22	EBIRD	90	0.880		2	1	G8553324	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1417706933	2024-10-22 15:51:17.778352	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-05-07	05:38:00	obsr2902222	S109170503	Traveling	P22	EBIRD	255	49.822		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1422682093	2024-10-22 15:51:19.464949	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park	L18961000	P	6.3677920	81.5168890	2022-05-01	15:00:00	obsr1839073	S109587813	Traveling	P22	EBIRD	180	20.000		3	1	G9785912	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1415440698	2023-10-22 03:02:16.672695	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-05-05	15:05:00	obsr2902222	S108988373	Traveling	P22	EBIRD	156	27.488		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1436618968	2024-10-22 15:51:22.360218	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Unnamed Road, Southern Province, LK (6.322, 81.384) Banduwewa	L13960431	P	6.3223211	81.3837864	2022-05-16	05:20:00	obsr225465	S110750565	Traveling	P22	EBIRD	330	0.670		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1415295100	2022-05-05 02:28:54.616537	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Thissamaharama Stupa temple	L5130243	H	6.2800217	81.2913780	2022-05-05	11:51:00	obsr2902222	S108977956	Incidental	P20	EBIRD				4	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1459055815	2024-10-22 15:51:29.56486	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala Palatupana Entrance Area (6.278, 81.4)	L19280928	P	6.2783750	81.4001783	2022-05-26	16:20:00	obsr1108110	S112907407	Traveling	P22	EBIRD	90	0.880		2	1	G8553324	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1453664164	2022-10-22 00:22:22.214701	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana	L16682682	P	6.2621478	81.3824272	2022-06-06	14:00:00	obsr2802459	S112371655	Traveling	P22	EBIRD	70	2.300		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1462596509	2022-10-22 00:22:55.55978	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-06-07	06:00:00	obsr1108640	S113269004	Traveling	P22	EBIRD	480	20.000		6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1453516811	2022-10-22 00:32:25.562595	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana	L16682682	P	6.2621478	81.3824272	2022-06-05	17:00:00	obsr2802459	S112357619	Stationary	P21	EBIRD	105			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1456640117	2024-10-22 15:51:28.134796	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Wedasitikanda Forest Reserve Border and Malittanpelessa Wewa.	L19576483	P	6.3892680	81.3572172	2022-06-11	16:11:00	obsr580318	S112664124	Traveling	P22	EBIRD	106	3.670		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1449338018	2022-06-02 09:06:07.760703	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Great Lake Villa, Weerawila Lake	L8254348	H	6.2943429	81.2376816	2022-06-02	18:18:00	obsr2906173	S111941553	Stationary	P21	EBIRD	16			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1453522728	2022-10-22 00:30:58.278644	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana	L16682682	P	6.2621478	81.3824272	2022-06-06	06:00:00	obsr2802459	S112357922	Stationary	P21	EBIRD	60			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1489137536	2024-10-22 15:51:33.713997	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Wedasitikanda Forest Reserve Border and Malittanpelessa Wewa.	L19576483	P	6.3892680	81.3572172	2022-07-31	06:20:00	obsr580318	S116065489	Traveling	P22	EBIRD	240	2.720		8	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1490497853	2024-10-22 15:51:34.057814	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-07-31	06:30:00	obsr1317926	S116199201	Traveling	P22	EBIRD	600	25.000		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1483732845	2022-10-22 00:26:54.738827	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-07-05	06:00:00	obsr798445	S115515560	Traveling	P22	EBIRD	150	15.000		7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1868197749	2024-09-09 07:00:06.05637	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-07-30	08:00:00	obsr1317926	S153831225	Traveling	P22	EBIRD	480	5.000		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1831442068	2024-10-22 15:54:23.9402	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-08-09		obsr1646910	S150339377	Historical	P62	EBIRD					1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1518614762	2024-10-22 15:51:43.905056	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-08-28	06:00:00	obsr1096478	S118769339	Traveling	P22	EBIRD	240	20.000		1	1		0	1	0				
